names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,group,contrast
FMNL2,6.4205694,0.85352975,1.3576540896319935e-10,1.7746963333793068e-07,0.9680851063829787,4/4,APOE4_vs_APOE3_LAM
LPCAT1,6.2974286,1.4774,3.026233234766477e-10,3.819419400885787e-07,0.7074468085106383,4/4,APOE4_vs_APOE3_LAM
SDCBP,6.214635,1.17412,5.14440970567492e-10,6.276351321246925e-07,0.851063829787234,4/4,APOE4_vs_APOE3_LAM
SLC11A1,6.2060857,1.1693805,5.432059268463316e-10,6.413509718871801e-07,0.9095744680851063,4/4,APOE4_vs_APOE3_LAM
PDE4B,6.198886,1.361867,5.686414317883706e-10,6.504014076526922e-07,0.8031914893617021,4/4,APOE4_vs_APOE3_LAM
SIPA1L1,5.949155,1.127996,2.6953057187283366e-09,2.818596703176453e-06,0.8457446808510638,4/4,APOE4_vs_APOE3_LAM
FHIT,5.8740106,0.8668224,4.253765033849253e-09,4.32477927788657e-06,0.9095744680851063,4/4,APOE4_vs_APOE3_LAM
LINC02649,5.8224144,1.4961504,5.8003535913334294e-09,5.737803832334996e-06,0.6436170212765957,4/4,APOE4_vs_APOE3_LAM
PLSCR1,5.74997,1.1243596,8.925942007315966e-09,8.399205277010116e-06,0.7819148936170213,4/4,APOE4_vs_APOE3_LAM
IQGAP2,5.74952,1.6792908,8.949728308062472e-09,8.399205277010116e-06,0.6276595744680851,4/4,APOE4_vs_APOE3_LAM
RAPGEF1,5.6706257,0.6651768,1.422769493953993e-08,1.2701167377612219e-05,0.9893617021276596,4/4,APOE4_vs_APOE3_LAM
ADAM28,5.6224794,0.8892353,1.882361444569072e-08,1.640388362682681e-05,0.9468085106382979,4/4,APOE4_vs_APOE3_LAM
MFSD1,5.6179795,1.1286763,1.9320327896858044e-08,1.6445193519834915e-05,0.7819148936170213,4/4,APOE4_vs_APOE3_LAM
BNIP3L,5.580632,1.1695669,2.3964562512731575e-08,1.9934703466556554e-05,0.8617021276595744,4/4,APOE4_vs_APOE3_LAM
FAM162A,5.545385,1.4731041,2.9330797088265473e-08,2.3538651135774318e-05,0.6648936170212766,4/4,APOE4_vs_APOE3_LAM
PDK3,5.543885,1.1707262,2.958328876931282e-08,2.3538651135774318e-05,0.6914893617021277,4/4,APOE4_vs_APOE3_LAM
PLAUR,5.4058957,1.4586163,6.448539022205323e-08,4.8167954439130006e-05,0.5851063829787234,4/4,APOE4_vs_APOE3_LAM
SH3BP5,5.384297,1.5815048,7.272828754624551e-08,5.323856104960264e-05,0.5585106382978723,4/4,APOE4_vs_APOE3_LAM
SPAG9,5.373798,0.9022031,7.709526856827005e-08,5.449095727868434e-05,0.8138297872340425,4/4,APOE4_vs_APOE3_LAM
ATP13A3,5.373048,1.2197498,7.741673119563907e-08,5.449095727868434e-05,0.7872340425531915,4/4,APOE4_vs_APOE3_LAM
NGLY1,5.360899,1.1491075,8.280887357717679e-08,5.718655814713675e-05,0.723404255319149,4/4,APOE4_vs_APOE3_LAM
GRB2,5.3435,0.7826493,9.116874847991002e-08,6.17938400576516e-05,0.9148936170212766,4/4,APOE4_vs_APOE3_LAM
PLXNC1,5.306303,1.9299297,1.1187097572636368e-07,7.44470833192843e-05,0.44680851063829785,4/4,APOE4_vs_APOE3_LAM
SRGN,5.2944536,0.862581,1.1937264239636e-07,7.665189621665214e-05,0.9042553191489362,4/4,APOE4_vs_APOE3_LAM
PGK1,5.200261,1.0459597,1.990089996361811e-07,0.00012558497233937697,0.8351063829787234,4/4,APOE4_vs_APOE3_LAM
MAN2A1,5.196361,1.0642865,2.0322724253746933e-07,0.0001260732254934562,0.7606382978723404,4/4,APOE4_vs_APOE3_LAM
RNMT,5.1632137,1.0722347,2.427458046174096e-07,0.00014565146220986574,0.7925531914893617,4/4,APOE4_vs_APOE3_LAM
PLEKHA2,5.149265,0.8649731,2.6150961643629465e-07,0.00015425393752585906,0.8031914893617021,4/4,APOE4_vs_APOE3_LAM
DMXL2,5.1464148,1.2573882,2.6551181836914625e-07,0.00015425393752585906,0.6595744680851063,4/4,APOE4_vs_APOE3_LAM
TFRC,5.07832,1.5634612,3.8078694698403136e-07,0.00021441820071634664,0.601063829787234,4/4,APOE4_vs_APOE3_LAM
HK2,5.0705204,1.0373534,3.9672899547929607e-07,0.00022001027217481386,0.7446808510638298,4/4,APOE4_vs_APOE3_LAM
GNA12,5.0637712,1.3444493,4.1104316960308255e-07,0.0002245461350842153,0.6063829787234043,4/4,APOE4_vs_APOE3_LAM
MYO10,5.038423,1.6104228,4.693832080067342e-07,0.0002489839825544127,0.4946808510638298,4/4,APOE4_vs_APOE3_LAM
IMMP2L,5.024624,0.845053,5.044197471541786e-07,0.00026374667379414416,0.898936170212766,4/4,APOE4_vs_APOE3_LAM
KCNMA1,4.997326,1.3095946,5.813073069979847e-07,0.00029966801047089065,0.925531914893617,4/4,APOE4_vs_APOE3_LAM
SBF2,4.9523296,0.5574363,7.333032480966754e-07,0.0003626977322106273,0.9308510638297872,4/4,APOE4_vs_APOE3_LAM
GBE1,4.9278812,1.0167743,8.312610686375565e-07,0.00039512969315848317,0.8776595744680851,4/4,APOE4_vs_APOE3_LAM
ZNF292,4.920682,0.52252775,8.624324784734333e-07,0.00039956824233678643,0.9042553191489362,4/4,APOE4_vs_APOE3_LAM
UGCG,4.8668356,0.80970526,1.1339915199963402e-06,0.0005000629352215186,0.8457446808510638,4/4,APOE4_vs_APOE3_LAM
GTF2IRD1,4.859186,1.355958,1.1786912158644086e-06,0.0005075444375512143,0.5797872340425532,4/4,APOE4_vs_APOE3_LAM
REL,4.851837,0.7676424,1.2232317069203915e-06,0.0005196995709640356,0.8297872340425532,4/4,APOE4_vs_APOE3_LAM
RLF,4.849887,0.7946011,1.2353176873274254e-06,0.0005196995709640356,0.8829787234042553,4/4,APOE4_vs_APOE3_LAM
ARHGAP26,4.837438,0.40626103,1.3152337231664377e-06,0.000540886174175447,0.973404255319149,4/4,APOE4_vs_APOE3_LAM
ABHD12,4.8242393,1.0592409,1.4053880490540973e-06,0.0005715400887047668,0.7127659574468085,4/4,APOE4_vs_APOE3_LAM
ARL17B,4.8204894,1.4060326,1.4320654081721856e-06,0.0005759892967528589,0.5372340425531915,4/4,APOE4_vs_APOE3_LAM
QKI,4.782092,0.46540835,1.7348009778597039e-06,0.0006754835169217343,0.9893617021276596,4/4,APOE4_vs_APOE3_LAM
GK,4.7736926,1.2075282,1.8087822482529744e-06,0.0006968762007190223,0.7393617021276596,4/4,APOE4_vs_APOE3_LAM
AFF4,4.7618437,0.8516372,1.9183225325261768e-06,0.0007313804480519854,0.7925531914893617,4/4,APOE4_vs_APOE3_LAM
TANC2,4.650852,0.7500121,3.3056651826059793e-06,0.0011861828563584456,0.9308510638297872,4/4,APOE4_vs_APOE3_LAM
SORT1,4.5758576,0.974462,4.742730746235266e-06,0.0015638620544410537,0.7553191489361702,4/4,APOE4_vs_APOE3_LAM
P4HA1,4.5662584,0.6889515,4.965068674151448e-06,0.0016093494256711166,0.898936170212766,4/4,APOE4_vs_APOE3_LAM
SAMSN1,4.559209,0.93143624,5.134668917378808e-06,0.0016342088438694067,0.8031914893617021,4/4,APOE4_vs_APOE3_LAM
LINC00486,4.5068626,1.0858957,6.5793156152772934e-06,0.002058201118245848,0.6223404255319149,4/4,APOE4_vs_APOE3_LAM
ZNF331,4.503863,1.2609459,6.672923683781767e-06,0.002069793896187258,0.6170212765957447,4/4,APOE4_vs_APOE3_LAM
TBC1D8,4.4978633,1.0623525,6.863976115342015e-06,0.0021111629394759083,0.648936170212766,4/4,APOE4_vs_APOE3_LAM
MAP3K2,4.4959135,0.70824474,6.9271868197869725e-06,0.002112849706591858,0.8404255319148937,4/4,APOE4_vs_APOE3_LAM
NSMAF,4.452417,0.93745935,8.49091294814378e-06,0.002506257296895246,0.7287234042553191,4/4,APOE4_vs_APOE3_LAM
TET2,4.4455175,0.63334525,8.768060198881456e-06,0.0025673581707140814,0.8457446808510638,4/4,APOE4_vs_APOE3_LAM
GAB2,4.40847,0.583222,1.0410337620335205e-05,0.0030002265137156602,0.9202127659574468,4/4,APOE4_vs_APOE3_LAM
MALT1,4.3717227,1.0284323,1.2326992712051714e-05,0.0034486944997318887,0.675531914893617,4/4,APOE4_vs_APOE3_LAM
ADAM9,4.369923,0.8537184,1.2429034956372428e-05,0.0034486944997318887,0.7606382978723404,4/4,APOE4_vs_APOE3_LAM
EPSTI1,4.365723,1.3627224,1.2670277438571847e-05,0.0034607822726057326,0.48404255319148937,4/4,APOE4_vs_APOE3_LAM
TTC7A,4.339775,1.0164552,1.4262850363352693e-05,0.0037828593199208107,0.6542553191489362,4/4,APOE4_vs_APOE3_LAM
TNFRSF1B,4.331976,0.7537152,1.4777715399273539e-05,0.0038912169879770564,0.851063829787234,4/4,APOE4_vs_APOE3_LAM
TLR2,4.3250766,0.84493995,1.524790303263944e-05,0.003979675351069726,0.8457446808510638,4/4,APOE4_vs_APOE3_LAM
PADI2,4.3114276,0.84507304,1.6220404167828244e-05,0.004180866288356912,0.8776595744680851,4/4,APOE4_vs_APOE3_LAM
NEAT1,4.3024282,0.3445229,1.6893652978894424e-05,0.00432394820056304,1.0,4/4,APOE4_vs_APOE3_LAM
LIMD1,4.290729,1.0003401,1.7808758513203957e-05,0.004495299105805366,0.7287234042553191,4/4,APOE4_vs_APOE3_LAM
UBA6,4.2871294,0.9385556,1.8099702664341372e-05,0.004537446693270949,0.675531914893617,4/4,APOE4_vs_APOE3_LAM
ESYT2,4.28248,0.94767916,1.8482211958026272e-05,0.004601819318882446,0.7287234042553191,4/4,APOE4_vs_APOE3_LAM
GPCPD1,4.27423,0.9096532,1.917988214648091e-05,0.004743262611103702,0.6914893617021277,4/4,APOE4_vs_APOE3_LAM
PCSK5,4.259681,1.1528522,2.0471862640856555e-05,0.005028796271932825,0.574468085106383,4/4,APOE4_vs_APOE3_LAM
MXI1,4.209435,1.1240196,2.560100556674874e-05,0.006124329442801116,0.5638297872340425,4/4,APOE4_vs_APOE3_LAM
USP36,4.2034354,1.166558,2.628941251349683e-05,0.006248173944198036,0.5691489361702128,4/4,APOE4_vs_APOE3_LAM
KYNU,4.178687,1.2122736,2.9319645371991855e-05,0.006879027822181243,0.5691489361702128,4/4,APOE4_vs_APOE3_LAM
FAM210A,4.1762877,1.0320046,2.9630528340514072e-05,0.006907687692937296,0.6436170212765957,4/4,APOE4_vs_APOE3_LAM
UBASH3B,4.159339,1.0732826,3.191702249420554e-05,0.007393638862724158,0.6436170212765957,4/4,APOE4_vs_APOE3_LAM
SEC14L1,4.1219916,0.86372244,3.7561096082904553e-05,0.008646375331637672,0.8191489361702128,4/4,APOE4_vs_APOE3_LAM
RBPJ,4.089594,0.75039375,4.321289417036494e-05,0.009763179873639057,0.8723404255319149,4/4,APOE4_vs_APOE3_LAM
RASSF3,4.0676956,1.0499103,4.748034387120778e-05,0.010661521877485128,0.648936170212766,4/4,APOE4_vs_APOE3_LAM
ATF6,4.0192494,0.55329263,5.838388086139337e-05,0.01271307234061305,0.8457446808510638,4/4,APOE4_vs_APOE3_LAM
RPS6KA3,4.0168495,0.5743794,5.898138218595527e-05,0.01271307234061305,0.7712765957446809,4/4,APOE4_vs_APOE3_LAM
CAPN7,4.0151997,0.9184192,5.939551843514744e-05,0.01271307234061305,0.6223404255319149,4/4,APOE4_vs_APOE3_LAM
AUH,4.01055,0.9699679,6.057749505174069e-05,0.012890679630167216,0.601063829787234,4/4,APOE4_vs_APOE3_LAM
UBAP1,4.00365,0.9802636,6.237251212248661e-05,0.013086557600984643,0.5638297872340425,4/4,APOE4_vs_APOE3_LAM
CUX1,4.0029006,0.56586075,6.257062867605564e-05,0.013086557600984643,0.8882978723404256,4/4,APOE4_vs_APOE3_LAM
GPR183,3.9489045,1.2093366,7.850965818091471e-05,0.01596406666155366,0.5425531914893617,4/4,APOE4_vs_APOE3_LAM
ERGIC1,3.9339056,0.77907497,8.357660562666464e-05,0.01650645640265084,0.6648936170212766,4/4,APOE4_vs_APOE3_LAM
EGLN1,3.9318058,0.7071688,8.431016412334629e-05,0.01650645640265084,0.7021276595744681,4/4,APOE4_vs_APOE3_LAM
RNF144B,3.9310558,0.93122727,8.457362068236921e-05,0.01650645640265084,0.776595744680851,4/4,APOE4_vs_APOE3_LAM
LINC00278,3.930456,1.710053,8.478494586755437e-05,0.01650645640265084,0.3617021276595745,4/4,APOE4_vs_APOE3_LAM
THEMIS2,3.9252062,0.9518355,8.665544480024929e-05,0.01678135415414775,0.6329787234042553,4/4,APOE4_vs_APOE3_LAM
CD55,3.9235563,1.3624426,8.725132331614731e-05,0.016807819393127935,0.425531914893617,4/4,APOE4_vs_APOE3_LAM
YEATS2,3.902558,0.81201833,9.51814273195357e-05,0.018239452467656157,0.7712765957446809,4/4,APOE4_vs_APOE3_LAM
AUTS2,3.887859,0.62449485,0.00010113230919714963,0.019178982636916444,0.8723404255319149,4/4,APOE4_vs_APOE3_LAM
ARID1B,3.8706105,0.43354765,0.00010856318966311975,0.020377032332614595,0.8882978723404256,4/4,APOE4_vs_APOE3_LAM
MSR1,3.8172143,0.8508159,0.0001349668968568654,0.0242153107444026,0.7925531914893617,4/4,APOE4_vs_APOE3_LAM
PDE8A,3.7764175,0.71807146,0.0001591002743744347,0.02772966258275564,0.8670212765957447,4/4,APOE4_vs_APOE3_LAM
FNDC3A,3.7647183,0.6678099,0.0001667369496015773,0.028651357241161173,0.8031914893617021,4/4,APOE4_vs_APOE3_LAM
CCDC144A,3.7447698,1.0371752,0.00018055926019195398,0.030737904568770732,0.48404255319148937,4/4,APOE4_vs_APOE3_LAM
SLC25A37,3.7390702,0.6553776,0.0001847021361500317,0.031153377351277926,0.851063829787234,4/4,APOE4_vs_APOE3_LAM
PPP1CB,3.714622,0.7213735,0.00020350763376210737,0.03376401498043245,0.7393617021276596,4/4,APOE4_vs_APOE3_LAM
SNHG12,3.7075725,1.1431184,0.00020925545890223806,0.03449981554630998,0.48404255319148937,4/4,APOE4_vs_APOE3_LAM
RANBP2,3.6984231,0.7819655,0.0002169429197513881,0.035290345803646914,0.8297872340425532,4/4,APOE4_vs_APOE3_LAM
CTNNB1,3.6970735,0.5799098,0.00021809933322511653,0.03532147652819686,0.7872340425531915,4/4,APOE4_vs_APOE3_LAM
RREB1,3.660326,0.55295074,0.00025189445531334574,0.03985699605649257,0.776595744680851,4/4,APOE4_vs_APOE3_LAM
KANSL1,3.6574764,0.26583588,0.0002547107814260489,0.03985699605649257,0.8670212765957447,4/4,APOE4_vs_APOE3_LAM
SLC2A3,3.6567264,0.8036414,0.0002554568126531855,0.03985699605649257,0.7287234042553191,4/4,APOE4_vs_APOE3_LAM
PPP2R5C,3.6373777,0.674075,0.0002754277657706497,0.042535576603255486,0.723404255319149,4/4,APOE4_vs_APOE3_LAM
RASSF2,3.6336281,0.8774791,0.00027946359259212075,0.0427434681811847,0.5691489361702128,4/4,APOE4_vs_APOE3_LAM
EYA2,3.60843,1.858218,0.00030805561699205245,0.04639976805566302,0.2978723404255319,4/4,APOE4_vs_APOE3_LAM
ATP9B,3.6036303,0.59643614,0.000313803259343172,0.04707177498040754,0.7340425531914894,4/4,APOE4_vs_APOE3_LAM
SNCA,3.596581,0.8790303,0.00032242736502299384,0.04788825701040104,0.6223404255319149,4/4,APOE4_vs_APOE3_LAM
RAB21,3.528336,0.88148445,0.00041818100672900727,0.05909591902427952,0.5212765957446809,4/4,APOE4_vs_APOE3_LAM
C9orf72,3.5218863,0.7979993,0.0004284876066546397,0.06019047783809207,0.5691489361702128,4/4,APOE4_vs_APOE3_LAM
SLC25A36,3.5175369,0.9130216,0.00043557196246581386,0.06082044163743087,0.5425531914893617,4/4,APOE4_vs_APOE3_LAM
FRMD4B,3.5155869,0.7350232,0.00043878307222914746,0.06082044163743087,0.7978723404255319,4/4,APOE4_vs_APOE3_LAM
PPARD,3.514087,0.59411514,0.0004412681792492702,0.06082044163743087,0.8297872340425532,4/4,APOE4_vs_APOE3_LAM
PRRC2C,3.5077875,0.5482357,0.00045184978460040514,0.06194065155864955,0.8351063829787234,4/4,APOE4_vs_APOE3_LAM
PRKCE,3.5046377,0.65434396,0.00045722894705814486,0.062444166758489406,0.7872340425531915,4/4,APOE4_vs_APOE3_LAM
PHF20,3.4921887,0.59770745,0.00047907968637001604,0.06446616029716529,0.7180851063829787,4/4,APOE4_vs_APOE3_LAM
TCF4,3.4794397,0.55702305,0.0005024635381542632,0.06663285492747893,0.7872340425531915,4/4,APOE4_vs_APOE3_LAM
BTAF1,3.4681904,0.57596225,0.0005239757342387309,0.06849298517454211,0.7393617021276596,4/4,APOE4_vs_APOE3_LAM
OGA,3.461291,0.5262927,0.0005375913606168099,0.06928303306315443,0.6861702127659575,4/4,APOE4_vs_APOE3_LAM
EIF2AK3,3.4114947,1.0875053,0.0006460775081824605,0.07961980766662033,0.44148936170212766,4/4,APOE4_vs_APOE3_LAM
KDM4B,3.3973958,0.590551,0.0006803049551092912,0.0827237264516783,0.8351063829787234,4/4,APOE4_vs_APOE3_LAM
SMCHD1,3.3691978,0.4964474,0.0007538728261872387,0.0889151862432148,0.723404255319149,4/4,APOE4_vs_APOE3_LAM
AKAP13,3.368898,0.38330847,0.0007546937495239094,0.0889151862432148,0.9468085106382979,4/4,APOE4_vs_APOE3_LAM
ATF3,3.356299,1.1686612,0.0007899315763761445,0.09207734276096581,0.43617021276595747,4/4,APOE4_vs_APOE3_LAM
HELZ,3.354799,0.42384246,0.0007942267883838615,0.09228411010043719,0.776595744680851,4/4,APOE4_vs_APOE3_LAM
MT-ND4,3.3501494,0.66486263,0.0008076800839920039,0.09321396178460997,0.7446808510638298,4/4,APOE4_vs_APOE3_LAM
ADCY3,3.3191016,1.4395142,0.0009030755232876053,0.10170297608569122,0.3191489361702128,4/4,APOE4_vs_APOE3_LAM
VEGFA,3.3057528,0.8847037,0.0009472166862046154,0.10569840832858271,0.5478723404255319,4/4,APOE4_vs_APOE3_LAM
PARP4,3.3038027,0.6742616,0.0009538290564933738,0.10577441028232977,0.6223404255319149,4/4,APOE4_vs_APOE3_LAM
PDK1,3.2888038,0.69875664,0.0010061409575746673,0.10880436384319782,0.6595744680851063,4/4,APOE4_vs_APOE3_LAM
WSB1,3.288354,0.37512827,0.0010077505899522981,0.10880436384319782,0.8776595744680851,4/4,APOE4_vs_APOE3_LAM
HIF1A,3.2687054,0.5806021,0.0010804072333787742,0.11495344520028057,0.9574468085106383,4/4,APOE4_vs_APOE3_LAM
GOLGA8A,3.259406,1.4175844,0.0011164572846378462,0.11810246553476825,0.30851063829787234,4/4,APOE4_vs_APOE3_LAM
DNM2,3.2507067,0.59044605,0.001151185281666817,0.12092052033179752,0.6914893617021277,4/4,APOE4_vs_APOE3_LAM
CREM,3.2502568,0.82091874,0.0011530084313487975,0.12092052033179752,0.5797872340425532,4/4,APOE4_vs_APOE3_LAM
MT-CO2,3.2405076,0.50380886,0.0011931712422519585,0.12369004118161929,0.7659574468085106,4/4,APOE4_vs_APOE3_LAM
CXCR4,3.2258086,0.82441235,0.0012561732211569894,0.12807018403221995,0.5638297872340425,4/4,APOE4_vs_APOE3_LAM
MAT2A,3.2232587,0.79268676,0.0012674098195019205,0.1287693315930009,0.5638297872340425,4/4,APOE4_vs_APOE3_LAM
RBM39,3.2226589,0.50921655,0.0012700671758988369,0.1287693315930009,0.8351063829787234,4/4,APOE4_vs_APOE3_LAM
CCNH,3.2103598,0.5129407,0.0013256893075653767,0.1333009734785724,0.8723404255319149,4/4,APOE4_vs_APOE3_LAM
ATP1B3,3.20661,0.93810856,0.00134308917612802,0.1334291200084351,0.6063829787234043,4/4,APOE4_vs_APOE3_LAM
RHOQ,3.1880114,0.53959864,0.0014325486372211837,0.14048558283676443,0.7287234042553191,4/4,APOE4_vs_APOE3_LAM
MANBA,3.170313,0.6074616,0.0015227492961783198,0.14612702780231154,0.7393617021276596,4/4,APOE4_vs_APOE3_LAM
NUP58,3.1698627,0.79993415,0.0015251092762624794,0.14612702780231154,0.526595744680851,4/4,APOE4_vs_APOE3_LAM
TBC1D9,3.1488643,0.92059386,0.0016390624245158822,0.15461681391676751,0.4734042553191489,4/4,APOE4_vs_APOE3_LAM
MT-ND3,3.1340156,0.7534114,0.0017243175305830917,0.16141111492806073,0.7287234042553191,4/4,APOE4_vs_APOE3_LAM
CEMIP2,3.1328156,0.7998173,0.0017313819068645352,0.16165895197231853,0.6276595744680851,4/4,APOE4_vs_APOE3_LAM
PHF21A,3.1301157,0.40976053,0.001747374167471603,0.16248980917456088,0.7446808510638298,4/4,APOE4_vs_APOE3_LAM
ITSN1,3.114067,0.8916679,0.0018452759271771208,0.1688473605265245,0.526595744680851,4/4,APOE4_vs_APOE3_LAM
JUNB,3.1116672,0.91697675,0.001860341153836213,0.16937897157104287,0.4627659574468085,4/4,APOE4_vs_APOE3_LAM
TRIO,3.1053677,0.25594124,0.0019004265808220677,0.17174694638189753,0.9148936170212766,4/4,APOE4_vs_APOE3_LAM
PIAS1,3.086319,0.3443522,0.002026512423540156,0.17872862943130904,0.8882978723404256,4/4,APOE4_vs_APOE3_LAM
UBE2B,3.0836194,0.73945236,0.0020449912599854576,0.1799248199680955,0.6595744680851063,4/4,APOE4_vs_APOE3_LAM
USP15,3.07402,0.38227445,0.0021119528804982145,0.18448588873297173,0.851063829787234,4/4,APOE4_vs_APOE3_LAM
WDR45B,3.0666704,0.7715037,0.0021645729917302995,0.18597543678479034,0.5478723404255319,4/4,APOE4_vs_APOE3_LAM
ARHGAP18,3.0633707,0.70629066,0.002188587053764373,0.1862894761740228,0.6436170212765957,4/4,APOE4_vs_APOE3_LAM
BIN1,3.061121,0.7417011,0.0022051000253582396,0.18682607876883547,0.5797872340425532,4/4,APOE4_vs_APOE3_LAM
CD163,3.0551214,0.9592627,0.0022496944371115913,0.18928980710970425,0.5053191489361702,4/4,APOE4_vs_APOE3_LAM
GOLGA4,3.0510716,0.40215632,0.0022802611747294527,0.1909836138587476,0.824468085106383,4/4,APOE4_vs_APOE3_LAM
DENND5A,3.047772,0.48102975,0.002305448190547866,0.19265230416037088,0.8457446808510638,4/4,APOE4_vs_APOE3_LAM
SH3PXD2B,3.046422,1.0593722,0.0023158252160605276,0.19307863037136988,0.39893617021276595,4/4,APOE4_vs_APOE3_LAM
KDM4C,3.0425224,0.49121138,0.002346044051945497,0.19421870540696,0.8723404255319149,4/4,APOE4_vs_APOE3_LAM
SLC26A3,3.0396726,1.7567823,0.002368354923154232,0.19523459131163973,0.2553191489361702,4/4,APOE4_vs_APOE3_LAM
CPA6,3.033073,2.4834964,0.0024207699743590354,0.19866054222312793,0.19148936170212766,4/4,APOE4_vs_APOE3_LAM
UTY,3.0045753,1.0336332,0.002659520266406226,0.2144077120500755,0.4148936170212766,4/4,APOE4_vs_APOE3_LAM
AC127502.2,3.0029254,1.0511304,0.0026739805749506,0.21458090367645305,0.35638297872340424,4/4,APOE4_vs_APOE3_LAM
INSIG1,2.9922762,1.565615,0.002769057067781601,0.22032664725624868,0.2712765957446808,4/4,APOE4_vs_APOE3_LAM
MT-ND1,2.9900262,0.6650535,0.0027895346001240873,0.2209951426388349,0.6117021276595744,4/4,APOE4_vs_APOE3_LAM
ADAMTS17,2.9882264,1.255566,0.002806016103151198,0.22134266248154524,0.3829787234042553,4/4,APOE4_vs_APOE3_LAM
ARHGAP15,2.9477293,0.4571923,0.0032011711182454426,0.24563116163291707,0.8829787234042553,4/4,APOE4_vs_APOE3_LAM
VPS26A,2.9429297,0.75247943,0.003251221449949315,0.2487912884631729,0.5212765957446809,4/4,APOE4_vs_APOE3_LAM
MYO9B,2.9292808,0.36168927,0.0033974733695656565,0.25692339421378635,0.8563829787234043,4/4,APOE4_vs_APOE3_LAM
MPHOSPH6,2.9223814,0.9714547,0.003473659679687168,0.26053159413161897,0.40425531914893614,4/4,APOE4_vs_APOE3_LAM
SEPTIN7,2.9201314,0.5376459,0.003498837196314391,0.2605371301365585,0.7021276595744681,4/4,APOE4_vs_APOE3_LAM
CHSY1,2.9198315,0.4109477,0.0035022067164062944,0.2605371301365585,0.7446808510638298,4/4,APOE4_vs_APOE3_LAM
